,0,reporting_year,reporting_number
DURG_1,12590.85546875,2016,1
DURG_2,0.03368355706334114,2016,1
DURG_3,19072.4296875,2016,1
DURG_4,11333.298828125,2016,1
DURG_5,573.93603515625,2016,1
DURG_6,3398.82421875,2016,1
DURG_7,241.111328125,2016,1
DURG_8,259.7423095703125,2016,1
DURG_9,1926.291015625,2016,1
DURG_10,773.364501953125,2016,1
DURG_1,14806.71484375,2016,1
DURG_2,199.1729278564453,2016,1
DURG_3,12032.2666015625,2016,1
DURG_4,12830.6318359375,2016,1
DURG_5,4124.08349609375,2016,1
DURG_6,42473.5546875,2016,1
DURG_7,164.9296875,2016,1
DURG_8,647.1922607421875,2016,1
DURG_9,601.10791015625,2016,1
DURG_10,398.82958984375,2016,1
DURG_1,1265.2734375,2016,1
DURG_2,0.011534013785421848,2016,1
DURG_3,2455.4306640625,2016,1
DURG_4,1053.066162109375,2016,1
DURG_5,6393.38232421875,2016,1
DURG_6,26408.1328125,2016,1
DURG_7,2765.294921875,2016,1
DURG_8,106.63656616210938,2016,1
DURG_9,3629.1591796875,2016,1
DURG_10,875.9583740234375,2016,1
DURG_1,74295.7421875,2016,1
DURG_2,0.005028925370424986,2016,1
DURG_3,25722.783203125,2016,1
DURG_4,20939.52734375,2016,1
DURG_5,12872.2646484375,2016,1
DURG_6,41165.4921875,2016,1
DURG_7,27759.255859375,2016,1
DURG_8,0.08155507594347,2016,1
DURG_9,3547.3623046875,2016,1
DURG_10,5248.4140625,2016,1
DURG_1,12469.47265625,2016,2
DURG_2,0.02490229159593582,2016,2
DURG_3,3154.787109375,2016,2
DURG_4,11369.880859375,2016,2
DURG_5,1154.6298828125,2016,2
DURG_6,1750.734375,2016,2
DURG_7,1236.029296875,2016,2
DURG_8,260.42724609375,2016,2
DURG_9,490.637939453125,2016,2
DURG_10,513.864990234375,2016,2
DURG_1,15649.33203125,2016,2
DURG_2,210.88131713867188,2016,2
DURG_3,9435.5576171875,2016,2
DURG_4,12878.609375,2016,2
DURG_5,4650.3271484375,2016,2
DURG_6,12708.98046875,2016,2
DURG_7,1137.087890625,2016,2
DURG_8,502.3839416503906,2016,2
DURG_9,308.4658203125,2016,2
DURG_10,34.556640625,2016,2
DURG_1,2145.0703125,2016,2
DURG_2,0.029051927849650383,2016,2
DURG_3,3067.5185546875,2016,2
DURG_4,1868.501708984375,2016,2
DURG_5,3694.01318359375,2016,2
DURG_6,18129.1875,2016,2
DURG_7,5461.74609375,2016,2
DURG_8,106.6793212890625,2016,2
DURG_9,1386.849609375,2016,2
DURG_10,936.6331787109375,2016,2
DURG_1,74550.8515625,2016,2
DURG_2,0.04108981788158417,2016,2
DURG_3,26151.72265625,2016,2
DURG_4,20954.20703125,2016,2
DURG_5,12881.6748046875,2016,2
DURG_6,41255.73828125,2016,2
DURG_7,27217.88671875,2016,2
DURG_8,0.048750150948762894,2016,2
DURG_9,3537.87109375,2016,2
DURG_10,5211.05712890625,2016,2
DURG_1,13001.43359375,2016,3
DURG_2,0.5708030462265015,2016,3
DURG_3,3757.087890625,2016,3
DURG_4,11156.1640625,2016,3
DURG_5,2160.7607421875,2016,3
DURG_6,528.25390625,2016,3
DURG_7,2083.4765625,2016,3
DURG_8,256.09490966796875,2016,3
DURG_9,738.883544921875,2016,3
DURG_10,371.28466796875,2016,3
DURG_1,11949.546875,2016,3
DURG_2,198.4850311279297,2016,3
DURG_3,8895.5029296875,2016,3
DURG_4,12747.765625,2016,3
DURG_5,3861.986328125,2016,3
DURG_6,14075.140625,2016,3
DURG_7,1008.619140625,2016,3
DURG_8,643.2750854492188,2016,3
DURG_9,930.534423828125,2016,3
DURG_10,138.419921875,2016,3
DURG_1,2175.921875,2016,3
DURG_2,0.040339596569538116,2016,3
DURG_3,7065.78955078125,2016,3
DURG_4,567.674072265625,2016,3
DURG_5,6164.08154296875,2016,3
DURG_6,20818.189453125,2016,3
DURG_7,5602.671875,2016,3
DURG_8,106.63370513916016,2016,3
DURG_9,1579.29541015625,2016,3
DURG_10,960.0611572265625,2016,3
DURG_1,74498.15625,2016,3
DURG_2,0.028639914467930794,2016,3
DURG_3,26145.505859375,2016,3
DURG_4,20954.033203125,2016,3
DURG_5,12838.6982421875,2016,3
DURG_6,41157.5703125,2016,3
DURG_7,27755.861328125,2016,3
DURG_8,0.1395854353904724,2016,3
DURG_9,3473.816650390625,2016,3
DURG_10,5251.4208984375,2016,3
DURG_1,5302.9921875,2016,4
DURG_2,0.0006580370827578008,2016,4
DURG_3,3432.494140625,2016,4
DURG_4,11218.474609375,2016,4
DURG_5,2446.0712890625,2016,4
DURG_6,389.26953125,2016,4
DURG_7,1186.474609375,2016,4
DURG_8,277.649169921875,2016,4
DURG_9,882.509521484375,2016,4
DURG_10,201.893310546875,2016,4
DURG_1,16357.1953125,2016,4
DURG_2,212.93948364257812,2016,4
DURG_3,10325.7724609375,2016,4
DURG_4,11488.3486328125,2016,4
DURG_5,4554.09765625,2016,4
DURG_6,11341.51171875,2016,4
DURG_7,374.296875,2016,4
DURG_8,618.9533081054688,2016,4
DURG_9,311.38525390625,2016,4
DURG_10,1099.7724609375,2016,4
DURG_1,990.8671875,2016,4
DURG_2,0.012371034361422062,2016,4
DURG_3,5626.21533203125,2016,4
DURG_4,529.90283203125,2016,4
DURG_5,7154.6240234375,2016,4
DURG_6,21408.912109375,2016,4
DURG_7,5643.5234375,2016,4
DURG_8,106.68899536132812,2016,4
DURG_9,2774.38818359375,2016,4
DURG_10,1695.5174560546875,2016,4
DURG_1,74460.1953125,2016,4
DURG_2,0.048860564827919006,2016,4
DURG_3,26152.830078125,2016,4
DURG_4,20944.470703125,2016,4
DURG_5,12846.14453125,2016,4
DURG_6,41553.8984375,2016,4
DURG_7,27784.193359375,2016,4
DURG_8,0.1048881858587265,2016,4
DURG_9,3580.786865234375,2016,4
DURG_10,5251.986328125,2016,4
