,0,reporting_year,reporting_number
DURG_1,7777.95703125,2016,1
DURG_2,0.20800583064556122,2016,1
DURG_3,3837.4765625,2016,1
DURG_4,11210.6884765625,2016,1
DURG_5,2785.720703125,2016,1
DURG_6,671.75390625,2016,1
DURG_7,3196.408203125,2016,1
DURG_8,260.3056640625,2016,1
DURG_9,1283.677001953125,2016,1
DURG_10,799.144775390625,2016,1
DURG_1,13542.5390625,2016,1
DURG_2,201.72909545898438,2016,1
DURG_3,6232.7666015625,2016,1
DURG_4,12500.3583984375,2016,1
DURG_5,7779.189453125,2016,1
DURG_6,9123.359375,2016,1
DURG_7,2620.658203125,2016,1
DURG_8,631.3460083007812,2016,1
DURG_9,639.998046875,2016,1
DURG_10,465.209716796875,2016,1
DURG_1,2665.0703125,2016,1
DURG_2,0.11522165685892105,2016,1
DURG_3,7729.728515625,2016,1
DURG_4,1265.5352783203125,2016,1
DURG_5,5954.5029296875,2016,1
DURG_6,26013.828125,2016,1
DURG_7,3445.205078125,2016,1
DURG_8,106.61319732666016,2016,1
DURG_9,3475.5908203125,2016,1
DURG_10,82.9654541015625,2016,1
DURG_1,31800.046875,2016,1
DURG_2,0.020436452701687813,2016,1
DURG_3,9845.2880859375,2016,1
DURG_4,19991.251953125,2016,1
DURG_5,8936.9052734375,2016,1
DURG_6,10737.572265625,2016,1
DURG_7,15311.2353515625,2016,1
DURG_8,0.07750843465328217,2016,1
DURG_9,4542.7431640625,2016,1
DURG_10,3022.61328125,2016,1
DURG_1,12304.00390625,2016,2
DURG_2,0.07844431698322296,2016,2
DURG_3,2252.9453125,2016,2
DURG_4,11377.7275390625,2016,2
DURG_5,4073.728515625,2016,2
DURG_6,1488.56640625,2016,2
DURG_7,3071.951171875,2016,2
DURG_8,260.1602478027344,2016,2
DURG_9,824.638916015625,2016,2
DURG_10,310.96533203125,2016,2
DURG_1,16745.8828125,2016,2
DURG_2,190.47581481933594,2016,2
DURG_3,7285.8720703125,2016,2
DURG_4,12098.3837890625,2016,2
DURG_5,7551.10498046875,2016,2
DURG_6,11252.890625,2016,2
DURG_7,2061.03515625,2016,2
DURG_8,605.9967651367188,2016,2
DURG_9,178.091796875,2016,2
DURG_10,207.97802734375,2016,2
DURG_1,4295.546875,2016,2
DURG_2,0.09559892117977142,2016,2
DURG_3,11249.7841796875,2016,2
DURG_4,1224.35302734375,2016,2
DURG_5,6093.5966796875,2016,2
DURG_6,19520.255859375,2016,2
DURG_7,8633.458984375,2016,2
DURG_8,106.41231536865234,2016,2
DURG_9,2810.58056640625,2016,2
DURG_10,232.9141845703125,2016,2
DURG_1,30824.1484375,2016,2
DURG_2,0.2667584717273712,2016,2
DURG_3,4368.3046875,2016,2
DURG_4,19918.50390625,2016,2
DURG_5,8921.3916015625,2016,2
DURG_6,6827.64453125,2016,2
DURG_7,14983.984375,2016,2
DURG_8,0.0017708564409986138,2016,2
DURG_9,14396.103515625,2016,2
DURG_10,3007.7255859375,2016,2
DURG_1,8343.82421875,2016,3
DURG_2,0.10931592434644699,2016,3
DURG_3,2850.3984375,2016,3
DURG_4,11506.6884765625,2016,3
DURG_5,2170.3916015625,2016,3
DURG_6,1503.49609375,2016,3
DURG_7,2108.443359375,2016,3
DURG_8,260.169189453125,2016,3
DURG_9,448.25146484375,2016,3
DURG_10,262.49267578125,2016,3
DURG_1,19948.75390625,2016,3
DURG_2,197.8118896484375,2016,3
DURG_3,8208.4228515625,2016,3
DURG_4,12097.2392578125,2016,3
DURG_5,7497.36181640625,2016,3
DURG_6,8852.68359375,2016,3
DURG_7,2839.03125,2016,3
DURG_8,585.4949340820312,2016,3
DURG_9,165.27685546875,2016,3
DURG_10,270.70166015625,2016,3
DURG_1,2793.15234375,2016,3
DURG_2,0.16040131449699402,2016,3
DURG_3,1687.4208984375,2016,3
DURG_4,210.392333984375,2016,3
DURG_5,6181.015625,2016,3
DURG_6,20321.068359375,2016,3
DURG_7,4297.767578125,2016,3
DURG_8,106.59514617919922,2016,3
DURG_9,1261.19287109375,2016,3
DURG_10,269.4835205078125,2016,3
DURG_1,7464.265625,2016,3
DURG_2,0.23170678317546844,2016,3
DURG_3,4629.259765625,2016,3
DURG_4,18974.80078125,2016,3
DURG_5,8927.8447265625,2016,3
DURG_6,1441.71875,2016,3
DURG_7,13163.85546875,2016,3
DURG_8,0.0047734021209180355,2016,3
DURG_9,5620.79541015625,2016,3
DURG_10,2870.33935546875,2016,3
DURG_1,12831.5234375,2016,4
DURG_2,0.06415500491857529,2016,4
DURG_3,2978.388671875,2016,4
DURG_4,11342.041015625,2016,4
DURG_5,3008.9365234375,2016,4
DURG_6,1144.05859375,2016,4
DURG_7,409.91796875,2016,4
DURG_8,302.47088623046875,2016,4
DURG_9,82.730224609375,2016,4
DURG_10,144.02783203125,2016,4
DURG_1,22822.67578125,2016,4
DURG_2,162.83517456054688,2016,4
DURG_3,7565.8876953125,2016,4
DURG_4,12271.244140625,2016,4
DURG_5,3966.9140625,2016,4
DURG_6,13722.5390625,2016,4
DURG_7,2590.40625,2016,4
DURG_8,555.129638671875,2016,4
DURG_9,569.17578125,2016,4
DURG_10,207.161376953125,2016,4
DURG_1,1742.328125,2016,4
DURG_2,0.1594422608613968,2016,4
DURG_3,343.5224609375,2016,4
DURG_4,282.365478515625,2016,4
DURG_5,6047.263671875,2016,4
DURG_6,20209.77734375,2016,4
DURG_7,2100.619140625,2016,4
DURG_8,106.75118255615234,2016,4
DURG_9,3703.322509765625,2016,4
DURG_10,362.1566162109375,2016,4
DURG_1,12951.8984375,2016,4
DURG_2,0.12270637601613998,2016,4
DURG_3,8073.185546875,2016,4
DURG_4,18428.060546875,2016,4
DURG_5,8900.2421875,2016,4
DURG_6,10372.9921875,2016,4
DURG_7,954.580078125,2016,4
DURG_8,0.09094742685556412,2016,4
DURG_9,7251.32373046875,2016,4
DURG_10,2932.648681640625,2016,4
DURG_1,6648.16796875,2017,1
DURG_2,182.1832733154297,2017,1
DURG_3,302.177734375,2017,1
DURG_4,22.1796875,2017,1
DURG_5,7.56689453125,2017,1
DURG_6,3993.87109375,2017,1
DURG_7,643.18359375,2017,1
DURG_8,319.52288818359375,2017,1
DURG_9,742.58251953125,2017,1
DURG_10,383.8583984375,2017,1
DURG_1,11579.9140625,2017,1
DURG_2,0.03503699600696564,2017,1
DURG_3,3161.3896484375,2017,1
DURG_4,27.4892578125,2017,1
DURG_5,7699.02001953125,2017,1
DURG_6,12015.00390625,2017,1
DURG_7,89.59765625,2017,1
DURG_8,0.22865906357765198,2017,1
DURG_9,1863.275634765625,2017,1
DURG_10,240.005615234375,2017,1
DURG_1,500.4609375,2017,1
DURG_2,0.03346319496631622,2017,1
DURG_3,6619.65234375,2017,1
DURG_4,27.420654296875,2017,1
DURG_5,5991.576171875,2017,1
DURG_6,11742.2265625,2017,1
DURG_7,6588.404296875,2017,1
DURG_8,106.776123046875,2017,1
DURG_9,2439.63037109375,2017,1
DURG_10,466.0443115234375,2017,1
DURG_1,19014.10546875,2017,1
DURG_2,0.0715184360742569,2017,1
DURG_3,3506.646484375,2017,1
DURG_4,19954.60546875,2017,1
DURG_5,8904.7451171875,2017,1
DURG_6,10760.166015625,2017,1
DURG_7,15309.34375,2017,1
DURG_8,0.03473410755395889,2017,1
DURG_9,4442.9580078125,2017,1
DURG_10,2851.6279296875,2017,1
DURG_1,1240.05859375,2017,2
DURG_2,134.27572631835938,2017,2
DURG_3,1201.904296875,2017,2
DURG_4,698.7158203125,2017,2
DURG_5,283.017578125,2017,2
DURG_6,2340.64453125,2017,2
DURG_7,802.3203125,2017,2
DURG_8,306.635009765625,2017,2
DURG_9,885.09228515625,2017,2
DURG_10,275.6943359375,2017,2
DURG_1,11799.8671875,2017,2
DURG_2,0.022981839254498482,2017,2
DURG_3,1184.873046875,2017,2
DURG_4,246.028564453125,2017,2
DURG_5,1277.80078125,2017,2
DURG_6,10266.66015625,2017,2
DURG_7,670.685546875,2017,2
DURG_8,0.0880780816078186,2017,2
DURG_9,1265.926513671875,2017,2
DURG_10,154.98583984375,2017,2
DURG_1,5073.546875,2017,2
DURG_2,0.01038712915033102,2017,2
DURG_3,3944.986328125,2017,2
DURG_4,148.827392578125,2017,2
DURG_5,5992.6025390625,2017,2
DURG_6,7333.4453125,2017,2
DURG_7,2952.654296875,2017,2
DURG_8,106.71151733398438,2017,2
DURG_9,1558.16552734375,2017,2
DURG_10,159.169677734375,2017,2
DURG_1,19168.48828125,2017,2
DURG_2,0.07041233032941818,2017,2
DURG_3,2433.326171875,2017,2
DURG_4,19813.546875,2017,2
DURG_5,8880.109375,2017,2
DURG_6,7840.83203125,2017,2
DURG_7,13663.216796875,2017,2
DURG_8,0.23232558369636536,2017,2
DURG_9,6291.37548828125,2017,2
DURG_10,3060.0673828125,2017,2
DURG_1,6030.265625,2017,3
DURG_2,60.88351821899414,2017,3
DURG_3,421.171875,2017,3
DURG_4,21.28125,2017,3
DURG_5,96.43017578125,2017,3
DURG_6,355.76953125,2017,3
DURG_7,2106.92578125,2017,3
DURG_8,193.60763549804688,2017,3
DURG_9,0.984375,2017,3
DURG_10,309.705810546875,2017,3
DURG_1,11281.0,2017,3
DURG_2,0.24356704950332642,2017,3
DURG_3,2012.681640625,2017,3
DURG_4,180.913818359375,2017,3
DURG_5,2829.302734375,2017,3
DURG_6,9148.0078125,2017,3
DURG_7,8.716796875,2017,3
DURG_8,0.3828680217266083,2017,3
DURG_9,108.486328125,2017,3
DURG_10,37.736328125,2017,3
DURG_1,3680.9140625,2017,3
DURG_2,0.0629367083311081,2017,3
DURG_3,377.8720703125,2017,3
DURG_4,62.31396484375,2017,3
DURG_5,5989.3935546875,2017,3
DURG_6,1103.109375,2017,3
DURG_7,1894.6875,2017,3
DURG_8,106.47815704345703,2017,3
DURG_9,3077.99169921875,2017,3
DURG_10,153.44140625,2017,3
DURG_1,17241.9453125,2017,3
DURG_2,0.034673966467380524,2017,3
DURG_3,2350.4453125,2017,3
DURG_4,2383.900390625,2017,3
DURG_5,8906.4365234375,2017,3
DURG_6,4288.2578125,2017,3
DURG_7,11609.4091796875,2017,3
DURG_8,0.05629703402519226,2017,3
DURG_9,5518.94189453125,2017,3
DURG_10,2845.0703125,2017,3
DURG_1,4693.71484375,2017,4
DURG_2,134.10585021972656,2017,4
DURG_3,463.15234375,2017,4
DURG_4,225.279296875,2017,4
DURG_5,151.16748046875,2017,4
DURG_6,234.19140625,2017,4
DURG_7,108.859375,2017,4
DURG_8,120.41375732421875,2017,4
DURG_9,351.8505859375,2017,4
DURG_10,288.83984375,2017,4
DURG_1,8796.69140625,2017,4
DURG_2,0.07362660765647888,2017,4
DURG_3,1099.056640625,2017,4
DURG_4,157.832763671875,2017,4
DURG_5,1414.98046875,2017,4
DURG_6,8052.421875,2017,4
DURG_7,68.16796875,2017,4
DURG_8,0.05489179119467735,2017,4
DURG_9,799.69091796875,2017,4
DURG_10,227.385009765625,2017,4
DURG_1,1039.0703125,2017,4
DURG_2,0.09061441570520401,2017,4
DURG_3,1598.9326171875,2017,4
DURG_4,319.923828125,2017,4
DURG_5,5971.9580078125,2017,4
DURG_6,3048.89453125,2017,4
DURG_7,54.41015625,2017,4
DURG_8,56.04631423950195,2017,4
DURG_9,3132.59619140625,2017,4
DURG_10,263.4517822265625,2017,4
DURG_1,10135.984375,2017,4
DURG_2,0.0971391424536705,2017,4
DURG_3,16951.70703125,2017,4
DURG_4,6356.951171875,2017,4
DURG_5,8920.0927734375,2017,4
DURG_6,3359.78515625,2017,4
DURG_7,7074.13671875,2017,4
DURG_8,0.03225236013531685,2017,4
DURG_9,5918.53076171875,2017,4
DURG_10,921.59423828125,2017,4
