,0,reporting_year,reporting_number
DURG_1,13974.46875,2015,3
DURG_2,0.4898243248462677,2015,3
DURG_3,729.3125,2015,3
DURG_4,3952.978515625,2015,3
DURG_5,1729.044921875,2015,3
DURG_6,15060.3359375,2015,3
DURG_7,1805.67578125,2015,3
DURG_8,260.6435241699219,2015,3
DURG_9,1332.109375,2015,3
DURG_10,966.9580078125,2015,3
DURG_1,8277.32421875,2015,3
DURG_2,0.12867623567581177,2015,3
DURG_3,8868.0732421875,2015,3
DURG_4,1091.42041015625,2015,3
DURG_5,3950.1103515625,2015,3
DURG_6,17471.1328125,2015,3
DURG_7,4945.55078125,2015,3
DURG_8,114.17778778076172,2015,3
DURG_9,2378.150390625,2015,3
DURG_10,2442.7802734375,2015,3
DURG_1,6925.31640625,2015,3
DURG_2,167.46861267089844,2015,3
DURG_3,3825.720703125,2015,3
DURG_4,17143.1953125,2015,3
DURG_5,2583.67431640625,2015,3
DURG_6,2915.94140625,2015,3
DURG_7,6422.560546875,2015,3
DURG_8,505.5897521972656,2015,3
DURG_9,36.8076171875,2015,3
DURG_10,308.9727783203125,2015,3
DURG_1,74140.1640625,2015,3
DURG_2,0.012778384611010551,2015,3
DURG_3,26083.671875,2015,3
DURG_4,20950.017578125,2015,3
DURG_5,12862.12109375,2015,3
DURG_6,41613.31640625,2015,3
DURG_7,27772.1484375,2015,3
DURG_8,0.10750451683998108,2015,3
DURG_9,3422.30029296875,2015,3
DURG_10,5235.6865234375,2015,3
DURG_1,15462.0546875,2015,4
DURG_2,0.17848952114582062,2015,4
DURG_3,800.6796875,2015,4
DURG_4,3619.556640625,2015,4
DURG_5,877.07275390625,2015,4
DURG_6,16170.10546875,2015,4
DURG_7,1742.78125,2015,4
DURG_8,262.3912048339844,2015,4
DURG_9,532.0576171875,2015,4
DURG_10,1064.9404296875,2015,4
DURG_1,19017.0625,2015,4
DURG_2,0.4676472544670105,2015,4
DURG_3,10670.8017578125,2015,4
DURG_4,499.239013671875,2015,4
DURG_5,2912.5146484375,2015,4
DURG_6,17315.6015625,2015,4
DURG_7,1409.14453125,2015,4
DURG_8,108.28157043457031,2015,4
DURG_9,1636.251708984375,2015,4
DURG_10,1462.4462890625,2015,4
DURG_1,4179.44921875,2015,4
DURG_2,162.62684631347656,2015,4
DURG_3,6820.265625,2015,4
DURG_4,14755.064453125,2015,4
DURG_5,5061.41455078125,2015,4
DURG_6,4488.109375,2015,4
DURG_7,5982.412109375,2015,4
DURG_8,525.4176025390625,2015,4
DURG_9,1361.22412109375,2015,4
DURG_10,582.7623291015625,2015,4
DURG_1,74374.9453125,2015,4
DURG_2,0.008670996874570847,2015,4
DURG_3,26208.07421875,2015,4
DURG_4,20930.830078125,2015,4
DURG_5,12890.75390625,2015,4
DURG_6,41382.96484375,2015,4
DURG_7,27766.8203125,2015,4
DURG_8,0.056025534868240356,2015,4
DURG_9,3577.666748046875,2015,4
DURG_10,5236.580078125,2015,4
