,0,reporting_year,reporting_number
DURG_1,7860.6875,2010,1
DURG_2,0.350144893,2010,1
DURG_3,3064.082031,2010,1
DURG_4,14829.42773,2010,1
DURG_5,3808.046387,2010,1
DURG_6,26484.40234,2010,1
DURG_7,10468.50293,2010,1
DURG_8,259.499054,2010,1
DURG_9,6863.467285,2010,1
DURG_10,718.5612793,2010,1
DURG_1,12487.14063,2010,1
DURG_2,57.51246643,2010,1
DURG_3,11110.9541,2010,1
DURG_4,2891.365234,2010,1
DURG_5,8925.586914,2010,1
DURG_6,13091.05469,2010,1
DURG_7,7439.618164,2010,1
DURG_8,3.878730297,2010,1
DURG_9,16126.26172,2010,1
DURG_10,4769.731445,2010,1
DURG_1,14741.91406,2010,1
DURG_2,1.6661129,2010,1
DURG_3,9697.900391,2010,1
DURG_4,2100.383057,2010,1
DURG_5,7211.65625,2010,1
DURG_6,18466.20703,2010,1
DURG_7,13110.43164,2010,1
DURG_8,101.9572525,2010,1
DURG_9,3048.795166,2010,1
DURG_10,288.4993896,2010,1
DURG_1,45953.84375,2010,1
DURG_2,1.252432585,2010,1
DURG_3,6059.236328,2010,1
DURG_4,20589.58594,2010,1
DURG_5,10158.94531,2010,1
DURG_6,10879.98047,2010,1
DURG_7,16309.35254,2010,1
DURG_8,4.52104187,2010,1
DURG_9,8.203125,2010,1
DURG_10,2969.338867,2010,1
DURG_1,24360.98828,2010,2
DURG_2,0.676134944,2010,2
DURG_3,5698.65625,2010,2
DURG_4,14983.85156,2010,2
DURG_5,3780.944824,2010,2
DURG_6,4924.613281,2010,2
DURG_7,11036.17578,2010,2
DURG_8,266.8917847,2010,2
DURG_9,5420.640137,2010,2
DURG_10,437.0825195,2010,2
DURG_1,13429.19531,2010,2
DURG_2,65.77490234,2010,2
DURG_3,13157.29199,2010,2
DURG_4,2981.233398,2010,2
DURG_5,8627.464844,2010,2
DURG_6,23846.01953,2010,2
DURG_7,8134.696289,2010,2
DURG_8,5.512951374,2010,2
DURG_9,15403.87305,2010,2
DURG_10,168.7583008,2010,2
DURG_1,11670.10156,2010,2
DURG_2,0.998543918,2010,2
DURG_3,8782.3125,2010,2
DURG_4,2172.093506,2010,2
DURG_5,7185.272461,2010,2
DURG_6,1306.28125,2010,2
DURG_7,12963.57715,2010,2
DURG_8,100.0583496,2010,2
DURG_9,2592.98877,2010,2
DURG_10,1487.562134,2010,2
DURG_1,41626.33984,2010,2
DURG_2,1.403960228,2010,2
DURG_3,3915.722656,2010,2
DURG_4,20396.14258,2010,2
DURG_5,10361.72363,2010,2
DURG_6,11508.50195,2010,2
DURG_7,15923.45898,2010,2
DURG_8,1.842623234,2010,2
DURG_9,14.10375977,2010,2
DURG_10,3096.166992,2010,2
DURG_1,12572.05078,2010,3
DURG_2,0.413256437,2010,3
DURG_3,7498.603516,2010,3
DURG_4,15028.12891,2010,3
DURG_5,4024.0979,2010,3
DURG_6,14332.92578,2010,3
DURG_7,10838.40039,2010,3
DURG_8,258.8771057,2010,3
DURG_9,7565.230957,2010,3
DURG_10,609,2010,3
DURG_1,44640.38281,2010,3
DURG_2,68.72414398,2010,3
DURG_3,11612.96973,2010,3
DURG_4,2984.250977,2010,3
DURG_5,9038.673828,2010,3
DURG_6,25987.62891,2010,3
DURG_7,8682.514648,2010,3
DURG_8,1.2262609,2010,3
DURG_9,13037.04883,2010,3
DURG_10,3804.351563,2010,3
DURG_1,1888.800781,2010,3
DURG_2,0.904414058,2010,3
DURG_3,10819.42188,2010,3
DURG_4,2316.374023,2010,3
DURG_5,6861.427734,2010,3
DURG_6,4837.855469,2010,3
DURG_7,13584.20898,2010,3
DURG_8,107.3602829,2010,3
DURG_9,1077.415527,2010,3
DURG_10,958.4329834,2010,3
DURG_1,37776.875,2010,3
DURG_2,1.86857295,2010,3
DURG_3,4583.882813,2010,3
DURG_4,20217.45898,2010,3
DURG_5,10173.40625,2010,3
DURG_6,10571.11133,2010,3
DURG_7,15507.14648,2010,3
DURG_8,0.351635277,2010,3
DURG_9,125.5825195,2010,3
DURG_10,2785.79248,2010,3
DURG_1,53118.94141,2010,4
DURG_2,0.382303268,2010,4
DURG_3,533.6542969,2010,4
DURG_4,14920.81055,2010,4
DURG_5,2980.053711,2010,4
DURG_6,26501.58984,2010,4
DURG_7,8820.543945,2010,4
DURG_8,265.6992798,2010,4
DURG_9,3547.42334,2010,4
DURG_10,399.8342285,2010,4
DURG_1,19583.48828,2010,4
DURG_2,78.11595917,2010,4
DURG_3,5247.902344,2010,4
DURG_4,2956.380371,2010,4
DURG_5,8820.201172,2010,4
DURG_6,20230.84766,2010,4
DURG_7,7688.451172,2010,4
DURG_8,5.045568943,2010,4
DURG_9,10614.80859,2010,4
DURG_10,1342.006348,2010,4
DURG_1,6520.613281,2010,4
DURG_2,1.222221613,2010,4
DURG_3,9667.101563,2010,4
DURG_4,2276.802002,2010,4
DURG_5,7006.00293,2010,4
DURG_6,17249.68359,2010,4
DURG_7,14555.00879,2010,4
DURG_8,110.2662201,2010,4
DURG_9,2017.736328,2010,4
DURG_10,239.7279053,2010,4
DURG_1,34829.20703,2010,4
DURG_2,1.57626617,2010,4
DURG_3,2446.505859,2010,4
DURG_4,20503.89063,2010,4
DURG_5,9918.397461,2010,4
DURG_6,10820.68555,2010,4
DURG_7,15219.83008,2010,4
DURG_8,10.53860283,2010,4
DURG_9,473.3984375,2010,4
DURG_10,3175.023682,2010,4
DURG_1,21441.37891,2011,1
DURG_2,76.35592651,2011,1
DURG_3,1968.580078,2011,1
DURG_4,15100.02734,2011,1
DURG_5,4259.612793,2011,1
DURG_6,341.125,2011,1
DURG_7,9212.52832,2011,1
DURG_8,261.671936,2011,1
DURG_9,1602.428711,2011,1
DURG_10,2190.191162,2011,1
DURG_1,204.96875,2011,1
DURG_2,0.071062975,2011,1
DURG_3,10788.64746,2011,1
DURG_4,2876.21167,2011,1
DURG_5,8898.243164,2011,1
DURG_6,15035.3125,2011,1
DURG_7,9388.895508,2011,1
DURG_8,9.628332138,2011,1
DURG_9,30.05175781,2011,1
DURG_10,919.7016602,2011,1
DURG_1,37657.73047,2011,1
DURG_2,0.619408727,2011,1
DURG_3,6818.599609,2011,1
DURG_4,1944.103394,2011,1
DURG_5,7147.614258,2011,1
DURG_6,18520.30469,2011,1
DURG_7,11999.12695,2011,1
DURG_8,106.0429993,2011,1
DURG_9,2953.666016,2011,1
DURG_10,563.2613525,2011,1
DURG_1,48255.05859,2011,1
DURG_2,1.20318222,2011,1
DURG_3,8076.095703,2011,1
DURG_4,20529.0957,2011,1
DURG_5,10053.52539,2011,1
DURG_6,10435.99219,2011,1
DURG_7,16096.3457,2011,1
DURG_8,5.680695534,2011,1
DURG_9,3.212646484,2011,1
DURG_10,2956.543457,2011,1
DURG_1,13262.78516,2011,2
DURG_2,43.36957932,2011,2
DURG_3,1705.455078,2011,2
DURG_4,15085.20605,2011,2
DURG_5,4974.246094,2011,2
DURG_6,1069.324219,2011,2
DURG_7,9559.255859,2011,2
DURG_8,257.7115173,2011,2
